"subject","block","trial","rt","switch","error","taskcode"
"10",2,37,580,0,0,"valence"
"10",2,38,590,1,1,"life"
"10",2,39,2279,1,1,"valence"
"10",2,40,844,0,0,"valence"
"10",2,41,765,0,0,"valence"
"10",2,42,463,0,0,"valence"
"10",2,43,718,0,0,"valence"
"10",2,44,626,0,0,"valence"
"10",2,45,762,1,1,"life"
"10",2,46,508,0,1,"life"
"10",2,47,521,0,1,"life"
"10",2,48,1141,0,0,"life"
"10",2,49,792,1,0,"valence"
"10",2,50,537,0,0,"valence"
"10",2,51,596,0,0,"valence"
"10",2,52,542,0,0,"valence"
"10",2,53,538,1,1,"life"
"10",2,54,838,1,0,"valence"
"10",2,55,518,1,1,"life"
"10",2,56,1299,1,0,"valence"
"10",2,57,720,1,1,"life"
"10",2,58,548,0,1,"life"
"10",2,59,2015,1,0,"valence"
"10",2,60,607,0,0,"valence"
"10",2,61,633,0,0,"valence"
"10",2,62,1057,0,0,"valence"
"10",2,63,647,0,0,"valence"
"10",2,64,895,0,1,"valence"
"10",2,65,1948,1,1,"life"
"10",2,66,478,0,1,"life"
"10",2,67,1420,1,0,"valence"
"10",2,68,1203,0,1,"valence"
"10",2,69,579,1,1,"life"
"10",2,70,510,1,0,"valence"
"10",2,71,1770,1,0,"life"
"10",2,72,613,0,1,"life"
"10",2,73,701,0,1,"life"
"10",2,74,1059,1,1,"valence"
"10",2,75,602,1,1,"life"
"10",2,76,835,1,0,"valence"
"10",2,77,642,1,1,"life"
"10",2,78,633,0,1,"life"
"10",3,1,2530,1,0,"valence"
"10",3,2,1132,1,1,"life"
"10",3,3,527,1,0,"valence"
"10",3,4,523,1,1,"life"
"10",3,5,584,1,1,"valence"
"10",3,6,401,1,1,"life"
"10",3,7,769,1,0,"valence"
"10",3,8,916,0,0,"valence"
"10",3,9,720,0,0,"valence"
"10",3,10,1156,0,0,"valence"
"10",3,11,791,0,0,"valence"
"10",3,12,1272,0,0,"valence"
"10",3,13,662,1,1,"life"
"10",3,14,652,1,0,"valence"
"10",3,15,674,1,1,"life"
"10",3,16,505,0,1,"life"
"10",3,17,1735,0,1,"life"
"10",3,18,1473,1,1,"valence"
"10",3,19,566,0,0,"valence"
"10",3,20,593,1,1,"life"
"10",3,21,491,1,0,"valence"
"10",3,22,1176,1,1,"life"
"10",3,23,473,0,1,"life"
"10",3,24,425,0,1,"life"
"10",3,25,536,0,1,"life"
"10",3,26,1028,0,1,"life"
"10",3,27,573,0,1,"life"
"10",3,28,423,0,1,"life"
"10",3,29,759,1,0,"valence"
"10",3,30,2137,1,0,"life"
"10",3,31,581,1,1,"valence"
"10",3,32,2191,1,1,"life"
"10",3,33,487,0,1,"life"
"10",3,34,501,0,1,"life"
"10",3,35,673,0,1,"life"
"10",3,36,871,1,0,"valence"
"10",3,37,661,1,1,"life"
"10",3,38,540,0,1,"life"
"10",3,39,487,0,1,"life"
"10",3,40,1188,1,0,"valence"
"10",3,41,870,0,0,"valence"
"10",3,42,499,0,0,"valence"
"10",3,43,561,0,0,"valence"
"10",3,44,652,0,0,"valence"
"10",3,45,578,1,1,"life"
"10",3,46,670,1,0,"valence"
"10",3,47,580,0,0,"valence"
"10",3,48,574,1,1,"life"
"10",3,49,1720,1,0,"valence"
"10",3,50,467,0,0,"valence"
"10",3,51,641,0,0,"valence"
"10",3,52,856,1,0,"life"
"10",3,53,536,0,1,"life"
"10",3,54,739,1,0,"valence"
"10",3,55,631,1,1,"life"
"10",3,56,575,0,1,"life"
"10",3,57,537,0,1,"life"
"10",3,58,484,0,1,"life"
"10",3,59,851,0,1,"life"
"10",3,60,849,1,0,"valence"
"10",3,61,576,0,0,"valence"
"10",3,62,651,1,1,"life"
"10",3,63,561,1,0,"valence"
"10",3,64,843,0,0,"valence"
"10",3,65,875,0,0,"valence"
"10",3,66,826,0,0,"valence"
"10",3,67,746,1,1,"life"
"10",3,68,1070,1,1,"valence"
"10",3,69,882,1,1,"life"
"10",3,70,1073,0,1,"life"
"10",3,71,838,1,0,"valence"
"10",3,72,916,0,0,"valence"
"10",3,73,672,1,1,"life"
"10",3,74,1702,0,1,"life"
"10",3,75,674,1,0,"valence"
"10",3,76,680,1,1,"life"
"10",3,77,734,1,0,"valence"
"10",3,78,705,0,0,"valence"
"10",4,1,2537,0,0,"valence"
"10",4,2,898,0,0,"valence"
"10",4,3,784,1,1,"life"
"10",4,4,1297,0,1,"life"
"10",4,5,1117,0,0,"life"
"10",4,6,609,1,0,"valence"
"10",4,7,2331,0,0,"valence"
"10",4,8,669,0,0,"valence"
"10",4,9,388,1,1,"life"
"10",4,10,597,0,1,"life"
"10",4,11,655,1,0,"valence"
"10",4,12,614,1,0,"life"
"10",4,13,846,1,0,"valence"
"10",4,14,510,1,1,"life"
"10",4,15,1147,0,1,"life"
"10",4,16,718,0,1,"life"
"10",4,17,577,1,0,"valence"
"10",4,18,605,0,0,"valence"
"10",4,19,678,1,1,"life"
"10",4,20,1788,0,1,"life"
"10",4,21,500,0,1,"life"
"10",4,22,497,0,1,"life"
"10",4,23,479,0,1,"life"
"10",4,24,733,1,0,"valence"
"10",4,25,656,1,1,"life"
"10",4,26,743,0,1,"life"
"10",4,27,1260,1,0,"valence"
"10",4,28,602,0,0,"valence"
"10",4,29,1170,0,0,"valence"
"10",4,30,612,1,1,"life"
"10",4,31,590,1,0,"valence"
"10",4,32,824,0,0,"valence"
"10",4,33,1159,1,0,"life"
"10",4,34,586,0,1,"life"
"10",4,35,451,0,0,"life"
"10",4,36,545,1,0,"valence"
"10",4,37,638,1,1,"life"
"10",4,38,709,0,1,"life"
"10",4,39,681,1,0,"valence"
"10",4,40,672,1,1,"life"
"10",4,41,598,1,0,"valence"
"10",4,42,527,0,0,"valence"
"10",4,43,637,0,0,"valence"
"10",4,44,627,0,0,"valence"
"10",4,45,748,1,0,"life"
"10",4,46,561,1,1,"valence"
"10",4,47,715,0,0,"valence"
"10",4,48,655,1,1,"life"
"10",4,49,663,1,0,"valence"
"10",4,50,556,1,1,"life"
"10",4,51,553,1,0,"valence"
"10",4,52,611,1,1,"life"
"10",4,53,748,1,0,"valence"
"10",4,54,512,1,1,"life"
"10",4,55,508,0,1,"life"
"10",4,56,649,1,0,"valence"
"10",4,57,512,1,1,"life"
"10",4,58,525,0,1,"life"
"10",4,59,618,1,0,"valence"
"10",4,60,850,0,1,"valence"
"10",4,61,528,0,0,"valence"
"10",4,62,557,1,1,"life"
"10",4,63,664,1,0,"valence"
"10",4,64,958,0,0,"valence"
"10",4,65,569,1,1,"life"
"10",4,66,677,1,1,"valence"
"10",4,67,859,0,0,"valence"
"10",4,68,713,0,0,"valence"
"10",4,69,1918,1,1,"life"
"10",4,70,530,0,1,"life"
"10",4,71,1439,1,0,"valence"
"10",4,72,629,1,1,"life"
"10",4,73,654,0,1,"life"
"10",4,74,693,1,0,"valence"
"10",4,75,970,0,0,"valence"
"10",4,76,820,0,0,"valence"
"10",4,77,1812,1,1,"life"
"10",4,78,571,1,0,"valence"
"10",5,1,1225,0,0,"valence"
"10",5,2,1192,1,1,"life"
"10",5,3,505,0,0,"life"
"10",5,4,726,1,1,"valence"
"10",5,5,1129,1,0,"life"
"10",5,6,893,0,1,"life"
"10",5,7,539,0,1,"life"
"10",5,8,935,0,1,"life"
"10",5,9,596,0,1,"life"
"10",5,10,605,0,0,"life"
"10",5,11,615,1,0,"valence"
"10",5,12,752,0,0,"valence"
"10",5,13,882,0,0,"valence"
"10",5,14,656,1,1,"life"
"10",5,15,582,1,0,"valence"
"10",5,16,672,0,1,"valence"
"10",5,17,727,0,1,"valence"
"10",5,18,843,1,1,"life"
"10",5,19,571,0,1,"life"
"10",5,20,741,1,0,"valence"
"10",5,21,568,1,1,"life"
"10",5,22,835,1,0,"valence"
"10",5,23,1026,0,0,"valence"
"10",5,24,746,0,0,"valence"
"10",5,25,541,1,1,"life"
"10",5,26,969,0,1,"life"
"10",5,27,754,1,0,"valence"
"10",5,28,757,0,0,"valence"
"10",5,29,647,1,1,"life"
"10",5,30,671,1,0,"valence"
"10",5,31,725,1,1,"life"
"10",5,32,857,1,0,"valence"
"10",5,33,1159,1,1,"life"
"10",5,34,712,1,0,"valence"
"10",5,35,925,0,0,"valence"
"10",5,36,553,1,1,"life"
"10",5,37,723,1,0,"valence"
"10",5,38,631,1,1,"life"
"10",5,39,559,0,0,"life"
"10",5,40,490,0,1,"life"
"10",5,41,487,0,1,"life"
"10",5,42,677,0,1,"life"
"10",5,43,571,0,1,"life"
"10",5,44,581,0,1,"life"
"10",5,45,511,0,1,"life"
"10",5,46,636,1,0,"valence"
"10",5,47,579,0,0,"valence"
"10",5,48,717,1,1,"life"
"10",5,49,753,0,1,"life"
"10",5,50,548,1,0,"valence"
"10",5,51,607,1,1,"life"
"10",5,52,664,1,0,"valence"
"10",5,53,878,0,0,"valence"
"10",5,54,940,0,0,"valence"
"10",5,55,695,1,1,"life"
"10",5,56,589,0,1,"life"
"10",5,57,1558,1,0,"valence"
"10",5,58,2104,0,0,"valence"
"10",5,59,675,1,1,"life"
"10",5,60,521,0,1,"life"
"10",5,61,2276,1,0,"valence"
"10",5,62,858,0,0,"valence"
"10",5,63,553,0,0,"valence"
"10",5,64,819,0,0,"valence"
"10",5,65,595,0,0,"valence"
"10",5,66,700,0,0,"valence"
"10",5,67,688,0,0,"valence"
"10",5,68,1207,1,1,"life"
"10",5,69,615,1,0,"valence"
"10",5,70,576,1,1,"life"
"10",5,71,794,1,0,"valence"
"10",5,72,587,1,1,"life"
"10",5,73,613,0,1,"life"
"10",5,74,605,0,1,"life"
"10",5,75,855,0,1,"life"
"10",5,76,677,1,0,"valence"
"10",5,77,636,0,0,"valence"
"10",5,78,611,1,1,"life"
"10",6,1,2485,1,0,"valence"
"10",6,2,1792,1,1,"life"
"10",6,3,1050,1,1,"valence"
"10",6,4,1104,0,0,"valence"
"10",6,5,646,0,0,"valence"
"10",6,6,414,1,1,"life"
"10",6,7,623,1,0,"valence"
"10",6,8,551,1,1,"life"
"10",6,9,962,0,1,"life"
"10",6,10,636,1,0,"valence"
"10",6,11,836,1,1,"life"
"10",6,12,482,0,1,"life"
"10",6,13,560,0,1,"life"
"10",6,14,716,1,0,"valence"
"10",6,15,513,1,1,"life"
"10",6,16,572,0,1,"life"
"10",6,17,488,1,0,"valence"
"10",6,18,646,0,1,"valence"
"10",6,19,653,0,0,"valence"
"10",6,20,660,1,1,"life"
"10",6,21,506,0,1,"life"
"10",6,22,598,1,0,"valence"
"10",6,23,720,1,1,"life"
"10",6,24,628,1,0,"valence"
"10",6,25,780,0,0,"valence"
"10",6,26,590,0,0,"valence"
"10",6,27,904,1,1,"life"
"10",6,28,580,0,1,"life"
"10",6,29,829,1,0,"valence"
"10",6,30,1391,0,1,"valence"
"10",6,31,551,0,0,"valence"
"10",6,32,643,0,0,"valence"
"10",6,33,667,0,0,"valence"
"10",6,34,785,1,1,"life"
"10",6,35,850,0,0,"life"
"10",6,36,1200,0,0,"life"
"10",6,37,689,1,0,"valence"
"10",6,38,792,0,0,"valence"
"10",6,39,570,1,1,"life"
"10",6,40,884,0,1,"life"
"10",6,41,625,0,1,"life"
"10",6,42,665,0,1,"life"
"10",6,43,752,1,0,"valence"
"10",6,44,515,0,0,"valence"
"10",6,45,752,0,0,"valence"
"10",6,46,755,0,0,"valence"
"10",6,47,581,1,1,"life"
"10",6,48,593,1,0,"valence"
"10",6,49,697,0,0,"valence"
"10",6,50,991,1,1,"life"
"10",6,51,728,1,0,"valence"
"10",6,52,652,0,0,"valence"
"10",6,53,1410,1,1,"life"
"10",6,54,555,0,1,"life"
"10",6,55,550,0,1,"life"
"10",6,56,529,0,1,"life"
"10",6,57,621,1,0,"valence"
"10",6,58,661,0,0,"valence"
"10",6,59,588,0,0,"valence"
"10",6,60,598,0,0,"valence"
"10",6,61,559,0,0,"valence"
"10",6,62,507,1,1,"life"
"10",6,63,935,1,0,"valence"
"10",6,64,595,1,1,"life"
"10",6,65,478,0,1,"life"
"10",6,66,653,1,0,"valence"
"10",6,67,836,1,1,"life"
"10",6,68,1090,0,1,"life"
"10",6,69,585,1,0,"valence"
"10",6,70,466,1,1,"life"
"10",6,71,610,1,1,"valence"
"10",6,72,779,0,0,"valence"
"10",6,73,636,1,1,"life"
"10",6,74,724,1,0,"valence"
"10",6,75,761,0,1,"valence"
"10",6,76,635,1,1,"life"
"10",6,77,579,1,0,"valence"
"10",6,78,543,0,0,"valence"
"11",1,1,1358,1,1,"valence"
"11",1,2,1544,0,0,"valence"
"11",1,3,1561,1,1,"life"
"11",1,4,973,0,0,"life"
"11",1,5,1254,0,0,"life"
"11",1,6,1814,1,1,"valence"
"11",1,7,685,0,0,"valence"
"11",1,8,963,0,0,"valence"
"11",1,9,1341,1,0,"life"
"11",1,10,1847,0,0,"life"
"11",1,11,1630,1,0,"valence"
"11",1,12,1788,1,0,"life"
"11",1,13,1366,1,1,"valence"
"11",1,14,2000,0,0,"valence"
"11",1,15,1696,1,0,"life"
"11",1,16,1499,1,0,"valence"
"11",1,17,912,0,0,"valence"
"11",1,18,1084,1,0,"life"
"11",1,19,2370,0,1,"life"
"11",1,20,1122,1,0,"valence"
"11",1,21,1655,1,0,"life"
"11",1,22,1557,0,0,"life"
"11",1,23,678,0,0,"life"
"11",1,24,1628,1,0,"valence"
"11",1,25,1962,1,1,"life"
"11",1,26,1099,0,0,"life"
"11",1,27,2001,1,1,"valence"
"11",1,28,2065,1,0,"life"
"11",1,29,734,0,0,"life"
"11",1,30,1315,0,0,"life"
"11",1,31,1727,0,0,"life"
"11",1,32,1786,1,0,"valence"
"11",1,33,1570,0,0,"valence"
"11",1,34,1044,0,0,"valence"
"11",1,35,2059,0,0,"valence"
"11",1,36,1753,0,0,"valence"
"11",1,37,994,1,0,"life"
"11",1,38,1196,1,0,"valence"
"11",1,39,2077,0,1,"valence"
"11",1,40,1577,0,0,"valence"
"11",1,41,860,0,0,"valence"
"11",1,42,1370,1,0,"life"
"11",1,43,756,0,0,"life"
"11",1,44,1799,0,1,"life"
"11",1,45,1664,0,0,"life"
"11",1,46,1277,1,0,"valence"
"11",1,47,1627,1,0,"life"
"11",1,48,1356,0,1,"life"
"11",1,49,918,0,0,"life"
"11",1,50,1857,0,0,"life"
"11",1,51,806,0,0,"life"
"11",1,52,1191,1,1,"valence"
"11",1,53,1242,0,0,"valence"
"11",1,54,1224,0,0,"valence"
"11",1,55,936,0,1,"valence"
"11",1,56,2676,1,0,"life"
"11",1,57,1626,1,0,"valence"
"11",1,58,937,1,0,"life"
"11",1,59,1188,0,0,"life"
"11",1,60,901,0,0,"life"
"11",1,61,913,1,0,"valence"
"11",1,62,1645,1,1,"life"
"11",1,63,1293,1,0,"valence"
"11",1,64,714,0,0,"valence"
"11",1,65,1567,1,0,"life"
"11",1,66,1664,1,1,"valence"
"11",1,67,1455,1,0,"life"
"11",1,68,2133,1,0,"valence"
"11",1,69,751,1,0,"life"
"11",1,70,913,1,1,"valence"
"11",1,71,751,0,1,"valence"
"11",1,72,897,0,1,"valence"
"11",1,73,1102,0,0,"valence"
"11",1,74,1027,1,0,"life"
"11",1,75,1050,0,0,"life"
"11",1,76,1633,1,0,"valence"
"11",1,77,1136,1,0,"life"
"11",1,78,1027,1,0,"valence"
"11",2,1,817,0,0,"valence"
"11",2,2,977,0,0,"valence"
"11",2,3,1018,0,0,"valence"
"11",2,4,915,0,0,"valence"
"11",2,5,1055,1,0,"life"
"11",2,6,2551,1,1,"valence"
"11",2,7,656,1,0,"life"
"11",2,8,2423,0,0,"life"
"11",2,9,1557,0,0,"life"
"11",2,10,2232,1,1,"valence"
"11",2,11,1263,1,0,"life"
"11",2,12,1740,1,0,"valence"
"11",2,13,936,1,0,"life"
"11",2,14,1139,1,1,"valence"
"11",2,15,998,0,0,"valence"
"11",2,16,1039,0,0,"valence"
"11",2,17,790,0,0,"valence"
"11",2,18,919,0,0,"valence"
"11",2,19,2306,1,0,"life"
"11",2,20,710,0,0,"life"
"11",2,21,1867,0,0,"life"
"11",2,22,1378,0,1,"life"
"11",2,23,1244,1,1,"valence"
"11",2,24,890,0,0,"valence"
"11",2,25,825,1,1,"life"
"11",2,26,2041,1,1,"valence"
"11",2,27,1111,1,0,"life"
"11",2,28,1883,1,0,"valence"
"11",2,29,1424,1,1,"life"
"11",2,30,1639,1,0,"valence"
"11",2,31,1909,1,1,"life"
"11",2,32,1129,1,0,"valence"
"11",2,33,1518,0,0,"valence"
"11",2,34,1105,0,0,"valence"
"11",2,35,1366,1,0,"life"
"11",2,36,1295,0,0,"life"
"11",2,37,1965,1,0,"valence"
"11",2,38,815,1,0,"life"
"11",2,39,2943,1,0,"valence"
"11",2,40,1080,0,0,"valence"
"11",2,41,1101,0,0,"valence"
"11",2,42,1282,0,0,"valence"
"11",2,43,672,1,0,"life"
"11",2,44,1366,1,0,"valence"
"11",2,45,1280,1,0,"life"
"11",2,46,1485,1,1,"valence"
"11",2,47,1762,0,0,"valence"
"11",2,48,1036,1,0,"life"
"11",2,49,691,0,0,"life"
"11",2,50,1705,1,1,"valence"
"11",2,51,1141,1,0,"life"
"11",2,52,1048,0,0,"life"
"11",2,53,1119,0,0,"life"
"11",2,54,1810,0,0,"life"
"11",2,55,1579,1,0,"valence"
"11",2,56,667,1,0,"life"
"11",2,57,706,0,0,"life"
"11",2,58,2007,1,0,"valence"
"11",2,59,1639,0,0,"valence"
"11",2,60,1447,1,0,"life"
"11",2,61,1102,0,0,"life"
"11",2,62,1747,1,0,"valence"
"11",2,63,1309,0,0,"valence"
"11",2,64,777,1,0,"life"
"11",2,65,795,1,0,"valence"
"11",2,66,1325,0,0,"valence"
"11",2,67,1049,1,0,"life"
"11",2,68,1040,0,0,"life"
"11",2,69,1846,1,0,"valence"
"11",2,70,686,0,0,"valence"
"11",2,71,755,1,0,"life"
"11",2,72,2247,1,0,"valence"
"11",2,73,940,0,1,"valence"
"11",2,74,1161,1,0,"life"
"11",2,75,1004,0,0,"life"
"11",2,76,1029,1,0,"valence"
"11",2,77,1244,1,0,"life"
"11",2,78,2412,0,0,"life"
"11",3,1,830,0,0,"life"
"11",3,2,1006,0,0,"life"
"11",3,3,1415,1,1,"valence"
"11",3,4,767,1,0,"life"
"11",3,5,880,1,0,"valence"
"11",3,6,1103,1,0,"life"
"11",3,7,1524,1,0,"valence"
"11",3,8,807,0,0,"valence"
"11",3,9,1367,0,0,"valence"
"11",3,10,753,1,0,"life"
"11",3,11,1141,0,0,"life"
"11",3,12,1144,0,0,"life"
"11",3,13,2203,1,1,"valence"
"11",3,14,820,1,1,"life"
"11",3,15,1475,1,0,"valence"
"11",3,16,1144,1,0,"life"
"11",3,17,1451,1,1,"valence"
"11",3,18,1168,1,1,"life"
"11",3,19,1203,1,1,"valence"
"11",3,20,835,1,0,"life"
"11",3,21,1763,1,0,"valence"
"11",3,22,1452,1,0,"life"
"11",3,23,1027,1,1,"valence"
"11",3,24,842,1,0,"life"
"11",3,25,1690,1,1,"valence"
"11",3,26,1208,0,0,"valence"
"11",3,27,1257,1,0,"life"
"11",3,28,855,0,0,"life"
"11",3,29,1429,1,0,"valence"
"11",3,30,1310,0,0,"valence"
"11",3,31,2186,0,1,"valence"
"11",3,32,1042,1,0,"life"
"11",3,33,1241,0,0,"life"
"11",3,34,3160,1,0,"valence"
"11",3,35,712,1,0,"life"
"11",3,36,941,0,0,"life"
"11",3,37,1337,1,0,"valence"
"11",3,38,1060,0,0,"valence"
"11",3,39,1546,1,1,"life"
"11",3,40,1886,1,0,"valence"
"11",3,41,643,1,0,"life"
"11",3,42,762,0,0,"life"
"11",3,43,1437,1,0,"valence"
"11",3,44,1077,0,0,"valence"
"11",3,45,2122,0,0,"valence"
"11",3,46,1029,0,0,"valence"
"11",3,47,718,0,0,"valence"
"11",3,48,994,0,1,"valence"
"11",3,49,1707,0,0,"valence"
"11",3,50,1269,0,0,"valence"
"11",3,51,804,0,0,"valence"
"11",3,52,1524,0,1,"valence"
"11",3,53,1208,1,0,"life"
"11",3,54,1847,1,1,"valence"
"11",3,55,1919,1,0,"life"
"11",3,56,1009,1,0,"valence"
"11",3,57,2554,1,0,"life"
"11",3,58,835,1,0,"valence"
"11",3,59,946,0,0,"valence"
"11",3,60,845,1,1,"life"
"11",3,61,2636,1,0,"valence"
"11",3,62,658,1,0,"life"
"11",3,63,776,0,0,"life"
"11",3,64,1802,1,0,"valence"
"11",3,65,1010,0,0,"valence"
"11",3,66,1194,1,0,"life"
"11",3,67,794,0,0,"life"
"11",3,68,1084,1,0,"valence"
"11",3,69,754,1,0,"life"
"11",3,70,1093,0,0,"life"
"11",3,71,1066,0,0,"life"
"11",3,72,1280,0,0,"life"
"11",3,73,622,0,0,"life"
"11",3,74,1574,0,1,"life"
"11",3,75,1063,0,0,"life"
"11",3,76,814,0,0,"life"
"11",3,77,830,0,0,"life"
"11",3,78,1439,1,0,"valence"
"11",4,1,1021,0,0,"valence"
"11",4,2,709,1,0,"life"
"11",4,3,1465,0,0,"life"
"11",4,4,815,1,1,"valence"
"11",4,5,1344,0,0,"valence"
"11",4,6,1706,0,0,"valence"
"11",4,7,1415,1,0,"life"
"11",4,8,1855,0,0,"life"
"11",4,9,1573,0,0,"life"
"11",4,10,2150,1,0,"valence"
"11",4,11,736,0,0,"valence"
"11",4,12,1363,0,1,"valence"
"11",4,13,1214,1,0,"life"
"11",4,14,1421,0,0,"life"
"11",4,15,741,0,0,"life"
"11",4,16,1576,1,0,"valence"
"11",4,17,1802,1,0,"life"
"11",4,18,1409,0,0,"life"
"11",4,19,1578,0,0,"life"
"11",4,20,1612,1,0,"valence"
"11",4,21,811,1,1,"life"
"11",4,22,1070,1,1,"valence"
"11",4,23,802,0,0,"valence"
"11",4,24,547,0,0,"valence"
"11",4,25,703,0,1,"valence"
"11",4,26,1653,0,0,"valence"
"11",4,27,1171,0,0,"valence"
"11",4,28,1364,1,0,"life"
"11",4,29,1967,1,0,"valence"
"11",4,30,1329,0,1,"valence"
"11",4,31,764,1,0,"life"
"11",4,32,1086,1,0,"valence"
"11",4,33,1349,0,0,"valence"
"11",4,34,719,0,0,"valence"
"11",4,35,963,0,0,"valence"
"11",4,36,686,1,0,"life"
"11",4,37,1044,0,0,"life"
"11",4,38,1019,1,0,"valence"
"11",4,39,1731,1,0,"life"
"11",4,40,1277,0,0,"life"
"11",4,41,1291,0,0,"life"
"11",4,42,1000,1,1,"valence"
"11",4,43,882,1,0,"life"
"11",4,44,800,1,1,"valence"
"11",4,45,1201,0,1,"valence"
"11",4,46,1345,0,0,"valence"
"11",4,47,1564,1,1,"life"
"11",4,48,1118,1,0,"valence"
"11",4,49,1745,1,1,"life"
"11",4,50,1596,1,0,"valence"
"11",4,51,813,0,0,"valence"
"11",4,52,942,1,0,"life"
"11",4,53,2058,0,1,"life"
"11",4,54,825,0,0,"life"
"11",4,55,2169,0,0,"life"
"11",4,56,721,0,0,"life"
"11",4,57,614,0,0,"life"
"11",4,58,975,0,0,"life"
"11",4,59,1096,1,0,"valence"
"11",4,60,1438,0,0,"valence"
"11",4,61,964,1,0,"life"
"11",4,62,830,1,0,"valence"
"11",4,63,1583,0,0,"valence"
"11",4,64,1167,0,1,"valence"
"11",4,65,1026,0,0,"valence"
"11",4,66,970,1,0,"life"
"11",4,67,787,0,0,"life"
"11",4,68,757,0,0,"life"
"11",4,69,664,1,0,"valence"
"11",4,70,1472,0,1,"valence"
"11",4,71,2086,0,0,"valence"
"11",4,72,1186,1,1,"life"
"11",4,73,915,1,0,"valence"
"11",4,74,1615,0,0,"valence"
"11",4,75,943,1,0,"life"
"11",4,76,1146,0,0,"life"
"11",4,77,1724,0,0,"life"
"11",4,78,1480,1,1,"valence"
"11",5,1,912,1,0,"life"
"11",5,2,861,0,0,"life"
"11",5,3,811,0,0,"life"
"11",5,4,1835,0,0,"life"
"11",5,5,835,1,0,"valence"
"11",5,6,786,1,0,"life"
"11",5,7,1156,1,1,"valence"
"11",5,8,743,0,0,"valence"
"11",5,9,826,0,0,"valence"
"11",5,10,1306,0,0,"valence"
"11",5,11,822,0,1,"valence"
"11",5,12,2054,1,0,"life"
"11",5,13,772,1,0,"valence"
"11",5,14,1349,0,0,"valence"
"11",5,15,1345,1,0,"life"
"11",5,16,1707,1,0,"valence"
"11",5,17,2230,0,1,"valence"
"11",5,18,910,0,0,"valence"
"11",5,19,747,0,0,"valence"
"11",5,20,1054,1,1,"life"
"11",5,21,725,1,1,"valence"
"11",5,22,1609,1,0,"life"
"11",5,23,729,0,0,"life"
"11",5,24,1358,1,0,"valence"
"11",5,25,3320,0,0,"valence"
"11",5,26,625,1,0,"life"
"11",5,27,969,1,1,"valence"
"11",5,28,1299,1,0,"life"
"11",5,29,1040,1,0,"valence"
"11",5,30,1031,1,1,"life"
"11",5,31,1534,0,1,"life"
"11",5,32,833,0,0,"life"
"11",5,33,1890,0,0,"life"
"11",5,34,1078,1,0,"valence"
"11",5,35,812,0,0,"valence"
"11",5,36,636,1,0,"life"
"11",5,37,963,0,0,"life"
"11",5,38,654,1,1,"valence"
"11",5,39,805,0,0,"valence"
"11",5,40,1094,1,0,"life"
"11",5,41,1355,0,0,"life"
"11",5,42,629,0,0,"life"
"11",5,43,780,1,0,"valence"
"11",5,44,672,1,0,"life"
"11",5,45,646,0,0,"life"
"11",5,46,670,1,0,"valence"
"11",5,47,692,0,0,"valence"
"11",5,48,828,0,0,"valence"
"11",5,49,617,1,0,"life"
"11",5,50,1042,1,0,"valence"
"11",5,51,554,1,0,"life"
"11",5,52,1061,1,0,"valence"
"11",5,53,907,1,0,"life"
"11",5,54,840,0,0,"life"
"11",5,55,1126,1,0,"valence"
"11",5,56,523,0,1,"valence"
"11",5,57,663,1,0,"life"
"11",5,58,894,0,0,"life"
"11",5,59,620,1,1,"valence"
"11",5,60,532,1,0,"life"
"11",5,61,816,0,0,"life"
"11",5,62,832,1,1,"valence"
"11",5,63,1072,0,1,"valence"
"11",5,64,742,0,1,"valence"
"11",5,65,1496,1,1,"life"
"11",5,66,1214,1,1,"valence"
"11",5,67,894,1,0,"life"
"11",5,68,1003,1,0,"valence"
"11",5,69,772,1,0,"life"
"11",5,70,1158,1,0,"valence"
"11",5,71,904,0,0,"valence"
"11",5,72,756,1,0,"life"
"11",5,73,1383,1,0,"valence"
"11",5,74,801,1,0,"life"
"11",5,75,1217,0,1,"life"
"11",5,76,1009,1,0,"valence"
"11",5,77,1131,1,1,"life"
"11",5,78,654,0,0,"life"
"11",6,1,808,0,0,"life"
"11",6,2,969,0,0,"life"
"11",6,3,898,0,0,"life"
"11",6,4,2303,1,0,"valence"
"11",6,5,675,1,0,"life"
"11",6,6,954,1,0,"valence"
"11",6,7,1141,0,0,"valence"
"11",6,8,1288,1,0,"life"
"11",6,9,597,0,0,"life"
"11",6,10,894,1,1,"valence"
"11",6,11,780,1,0,"life"
"11",6,12,1519,1,1,"valence"
"11",6,13,882,1,0,"life"
"11",6,14,736,1,0,"valence"
"11",6,15,851,1,0,"life"
"11",6,16,658,0,0,"life"
"11",6,17,633,1,0,"valence"
"11",6,18,1217,1,0,"life"
"11",6,19,1073,1,0,"valence"
"11",6,20,822,0,0,"valence"
"11",6,21,1303,0,0,"valence"
"11",6,22,739,1,0,"life"
"11",6,23,759,0,0,"life"
"11",6,24,1417,1,1,"valence"
"11",6,25,706,1,0,"life"
"11",6,26,934,0,0,"life"
"11",6,27,961,0,0,"life"
"11",6,28,1003,1,0,"valence"
"11",6,29,644,0,0,"valence"
"11",6,30,1133,0,1,"valence"
"11",6,31,1504,1,0,"life"
"11",6,32,1460,1,0,"valence"
"11",6,33,1881,1,0,"life"
"11",6,34,1616,1,0,"valence"
"11",6,35,719,0,0,"valence"
"11",6,36,659,1,0,"life"
